Train Loss,Validation Loss
0.0016907627068341662,0.015361887955352895
0.001004445855799702,0.014621006270600338
0.0009948667575382997,0.013901396529083116
0.000981911539151817,0.013073051099815054
0.0009660964998723755,0.012180695310235023
0.0009518460140183162,0.01137389838599016
0.0009426491622622988,0.010827540108750675
0.0009373870686355557,0.010447335174944193
0.0009342015092134126,0.0101796496838061
0.0009321154784056354,0.009975692327858138
0.0009305056448327674,0.009790005103245842
0.0009291536232799612,0.009620965111619488
0.0009279479233443196,0.009460048528672847
0.0009265678515185205,0.009290893889066083
0.0009250397050582321,0.00911307834219091
0.0009233397852457759,0.008928399043847743
0.0009214654716909414,0.008732423534944963
0.0009194233092365961,0.00852048173040113
0.0009172651346234179,0.008296434519030733
0.00091509288816687,0.008062092521001098
0.000912981455493467,0.007826322340406477
0.0009109221070210899,0.007594304635199125
0.0009088876436509114,0.007370687286499791
0.0009068774503265884,0.00716167107559837
0.0009048753688494399,0.006972187373623097
0.0009028575553843785,0.006806762401048345
0.000900760901364207,0.0066676602145135785
0.0008984733927919009,0.006563715908768071
0.0008954041148396611,0.006575513131665597
0.0008915850946644335,0.006708504370331687
0.0008891474786453307,0.006404233846687977
0.0008868406106283616,0.005881208919201027
0.0008848649593862066,0.005373775865219128
0.0008831320003640893,0.0049698438840421215
0.0008816113396822423,0.004680381578132703
0.0008802629195325467,0.004485587847607278
0.000879055368189834,0.004359514955877582
0.0008779647583598299,0.004278475155998407
0.0008769823044325949,0.00422307203579308
0.0008760913987287131,0.00418093666395684
0.0008752817150071618,0.004143539049790526
0.0008745398225384243,0.004107591348345551
0.0008738557023538384,0.004070405172753519
0.0008732233967192086,0.004029446560165657
0.0008726353288099801,0.003985708693122018
0.0008720845663591448,0.003939075376766063
0.0008715721415487936,0.0038885349794435726
0.0008710808136352597,0.0038365235885754806
0.0008706080375816671,0.003783259839977625
0.0008701544463813445,0.0037295124774021846
0.0008697180297683136,0.0036764456555753986
0.0008692958477312779,0.003624665480314566
0.0008688883987787175,0.0035739327130062323
0.0008684936081124837,0.0035255314448095587
0.000868109443678681,0.003478567616910302
0.000867737790253996,0.0034338447426378225
0.0008673744497637161,0.00339132952962283
0.0008670177370794765,0.0033502012869425194
0.0008666711091471866,0.003312283514641766
0.0008663299650943612,0.003275548522463165
0.0008659950681054244,0.0032414409186910607
0.0008656667082008059,0.0032090051785784585
0.0008653469773122159,0.0031779972924440712
0.0008650312368448653,0.0031493431071200713
0.0008647224140042053,0.003121522397443488
0.0008644161490781874,0.0030938274509977994
0.0008641103123114092,0.0030654511606583727
0.0008637924104850889,0.003036144305650299
0.0008634722496022874,0.003006751494967123
0.0008631521029507556,0.0029782830655195997
0.0008628332879592906,0.002950998045470315
0.0008625144649566805,0.002924662742370479
0.0008622006008852798,0.0028997167909923225
0.0008618912877570529,0.0028751177053990256
0.0008615847821220995,0.002851777783307908
0.0008612797867463007,0.002829781678412351
0.0008609764052546158,0.0028081684170647913
0.0008606738986089314,0.0027877004273354025
0.0008603739193751047,0.002767775107025521
0.0008600729651934241,0.0027479198524532986
0.0008597721845044756,0.00272948275304549
0.0008594732339221423,0.0027111643105576424
0.0008591725998161702,0.0026932606563138547
0.000858874359338432,0.00267632922035198
0.0008585758552705498,0.002659495982222037
0.0008582775965809418,0.0026436353212709834
0.00085798037565975,0.002628749481208111
0.0008576852285158351,0.0026148687066435525
0.0008573919920864368,0.002601497691852123
0.0008571011570182247,0.002589269080217397
0.0008568111596076186,0.0025786462481497967
0.0008565240893729964,0.002568810622218678
0.0008562397928779569,0.0025606502308642945
0.0008559595341418329,0.002553662549405132
0.0008556814814208183,0.00254826320723119
0.0008554081805853685,0.002544693332442946
0.0008551365653627483,0.002542293935753598
0.0008548694063954638,0.002541714712978616
0.0008546074224879937,0.0025426515187601285
0.0008543492976284748,0.002545562406523525
