Train Loss,Validation Loss
0.009440773039012343,0.020123672279480257
0.0041971328178881185,0.019518829424653137
0.004140524349943863,0.018896630475003468
0.0040883586310990405,0.01830128675097959
0.004035828913910176,0.01770199207883132
0.003979716704099487,0.01706269950393522
0.003917234086764117,0.016338950349834926
0.0038450758149124074,0.015459027026959678
0.003761050944777868,0.014375493159158188
0.0036692514623770395,0.013188712633819434
0.0035815458084150174,0.012096986501363287
0.0035062263155743816,0.011176897237371457
0.003443434501043478,0.010416479699575064
0.0033909848096246764,0.009783261970273759
0.0033462812869081114,0.00924425001109117
0.0033067650742583175,0.008768498227653796
0.003270563057680299,0.008336207020635667
0.0032365963376351455,0.007931469727242202
0.003204396491047887,0.007547952537016387
0.0031739433790040922,0.00718224705442002
0.003145238601064193,0.006830549357753051
0.0031179573631615154,0.006487650894805005
0.0030914978354784953,0.00614593709459561
0.0030653531910983848,0.005802880850081381
0.0030396314556556344,0.005465390507883409
0.003015006816975288,0.005147255850923166
0.002992578136988467,0.004865373619587014
0.002973066095953126,0.004626312031688397
0.002956395066148081,0.0044260949076137
0.0029420633188558844,0.004259397553508742
0.0029295917628159632,0.004120818004338888
0.002918487375288404,0.004005055760213158
0.002908265424058995,0.003906871506682875
0.0028985776869055423,0.0038238891947753074
0.002889161155294192,0.0037557159248216634
0.002879881123215669,0.003703161588004022
0.0028705830889200167,0.0036687561874522976
0.002861192311042139,0.003656048017243544
0.0028517163404210484,0.003669151484868244
0.0028423456309717627,0.0037134125248708748
0.0028335366520396373,0.0037889099647209308
0.0028258917529777085,0.003886562367705138
0.0028196359956328865,0.003986229850469451
0.0028142383832934735,0.004069441345340589
0.0028089988863939652,0.004128389959141873
0.00280352166876529,0.004164348523900436
0.0027976855352094656,0.004179125394378053
0.002791505368109296,0.004176019466269696
0.0027849470853813247,0.004156598535350017
0.0027780262679537853,0.004123605211804572
0.002770759164056525,0.004078330635501628
0.002763201210708597,0.004024900577700974
0.0027554354304918567,0.003965874680464989
0.0027475774139234356,0.003905156500670209
0.0027397896351163474,0.0038467134071285265
0.002732221911120338,0.0037928078805602957
0.002725046092457299,0.003745568450540304
0.0027183818073193405,0.0037044126728320854
0.0027123039446237006,0.003669388784226357
0.0027068317277178936,0.0036392363049743467
0.002701926427963532,0.0036126821252860522
0.0026975211658282205,0.0035877690748556666
0.002693525134899948,0.0035639550667582896
0.002689870702317207,0.0035402104135994848
0.0026864637823510906,0.0035160991583803765
0.0026832664013508134,0.0034905236639213143
0.0026802392615483017,0.0034644428493553086
0.002677357354460743,0.003437573615085791
0.002674598835844389,0.003410892173026999
0.002671963143524515,0.0033833350794259132
0.00266944064081626,0.003356398283422255
0.0026670086000355215,0.0033291198186609044
0.0026646783763306517,0.0033021273618367942
0.0026624440312897446,0.003275967926081074
0.0026602988566403786,0.003250017024887105
0.002658238348136793,0.003225037047900913
0.0026562517518601346,0.0032004618674124543
0.002654342090435795,0.0031763207751505994
0.0026525084827774075,0.00315286697852507
0.002650733425980434,0.0031302935492835545
0.0026490306612258255,0.0031078507584568703
0.002647385914582735,0.003086374030987683
0.002645806811201242,0.0030653649949256264
0.002644281965973171,0.0030450520469202545
0.002642798446793356,0.003025004668814833
0.002641373612919672,0.003005213318637719
0.002639989160664246,0.002986764672146947
0.0026386641043513116,0.0029682351578549857
0.002637367712208395,0.0029499762540421727
0.002636121888345395,0.0029325500771958837
0.002634903531168889,0.002915390812089307
0.0026337245700928822,0.002898819419849468
0.0026325839337861157,0.002882589232748407
0.0026314804623218473,0.0028667355307557606
0.002630397449619897,0.002851345590642539
0.0026293531071346745,0.0028361705961032655
0.002628333130654509,0.0028215373290310566
0.0026273378899157466,0.0028075060190371516
0.0026263724045266453,0.002793410447785598
0.002625429953856356,0.002780023363843691
